Dates,EMA Values
2018-05-09,322.7675
2018-05-08,321.1726
2018-05-07,320.5279
2018-05-04,319.3016
2018-05-03,319.0797
2018-05-02,319.6045
2018-05-01,321.6294
2018-04-30,322.9655
2018-04-27,323.7430
2018-04-26,323.1354
2018-04-25,321.9862
2018-04-24,320.5667
2018-04-23,321.7688
2018-04-20,321.1566
2018-04-19,320.4446
2018-04-18,319.1550
2018-04-17,317.5023
2018-04-16,316.3931
2018-04-13,316.0911
2018-04-12,316.2518
2018-04-11,314.7031
2018-04-10,314.9641
2018-04-09,313.6932
2018-04-06,314.7683
2018-04-05,315.3077
2018-04-04,313.7790
2018-04-03,313.8176
2018-04-02,313.1454
2018-03-29,314.1074
2018-03-28,314.1253
2018-03-27,315.8201
2018-03-26,317.6573
2018-03-23,318.2321
2018-03-22,320.6309
2018-03-21,323.8586
2018-03-20,324.0812
2018-03-19,324.2404
2018-03-16,325.6843
2018-03-15,327.7236
2018-03-14,330.3204
2018-03-13,333.4346
2018-03-12,335.4510
2018-03-09,336.7406
2018-03-08,336.1183
2018-03-07,336.5900
2018-03-06,337.5261
2018-03-05,338.2702
2018-03-02,338.3644
2018-03-01,340.1993
2018-02-28,341.3736
2018-02-27,340.1441
2018-02-26,338.1242
2018-02-23,335.9023
2018-02-22,334.6382
2018-02-21,333.2507
2018-02-20,332.3104
2018-02-16,330.9525
2018-02-15,328.9333
2018-02-14,326.1630
2018-02-13,325.2482
2018-02-12,324.4898
2018-02-09,323.4266
2018-02-08,324.4619
2018-02-07,326.4020
2018-02-06,325.2266
2018-02-05,325.3167
2018-02-02,327.9739
2018-02-01,326.9806
2018-01-31,324.0664
2018-01-30,321.0486
2018-01-29,320.8878
2018-01-26,320.0328
2018-01-25,318.4795
2018-01-24,316.6044
2018-01-23,316.0954
2018-01-22,315.2827
2018-01-19,313.7792
2018-01-18,311.9987
2018-01-17,309.3080
2018-01-16,303.7221
2018-01-12,300.2509
2018-01-11,295.7859
2018-01-10,292.0417
2018-01-09,289.1296
2018-01-08,285.9579
2018-01-05,283.8346
2018-01-04,281.5167
2018-01-03,281.2606
2018-01-02,280.7083
2017-12-29,280.2366
2017-12-28,280.0687
2017-12-27,279.5586
2017-12-26,279.0897
2017-12-22,278.5716
2017-12-21,277.9934
2017-12-20,277.3016
2017-12-19,275.8484
2017-12-18,274.2098
2017-12-15,272.4422
2017-12-14,270.7476
2017-12-13,268.6891
2017-12-12,266.6051
2017-12-11,264.4603
2017-12-08,263.2744
2017-12-07,261.2448
2017-12-06,259.5963
2017-12-05,258.3650
2017-12-04,257.4380
2017-12-01,255.7905
2017-11-30,255.1722
2017-11-29,253.2689
2017-11-28,252.5307
2017-11-27,251.9059
2017-11-24,251.6524
2017-11-22,251.2791
2017-11-21,250.9774
2017-11-20,250.2191
2017-11-17,249.7920
2017-11-16,249.7717
2017-11-15,249.4421
2017-11-14,249.2171
2017-11-13,249.1749
2017-11-10,248.9837
2017-11-09,249.0823
2017-11-08,248.8112
2017-11-07,248.1745
2017-11-06,247.2784
2017-11-03,246.6169
2017-11-02,246.2970
2017-11-01,245.7208
2017-10-31,245.8862
2017-10-30,246.1979
2017-10-27,246.3114
2017-10-26,247.0377
2017-10-25,247.3336
2017-10-24,247.8785
2017-10-23,246.9440
2017-10-20,246.5767
2017-10-19,245.6161
2017-10-18,245.6446
2017-10-17,245.4688
2017-10-16,245.5529
2017-10-13,245.4178
2017-10-12,245.0442
2017-10-11,244.3411
2017-10-10,243.5808
2017-10-09,242.7589
2017-10-06,242.2893
2017-10-05,241.6754
2017-10-04,240.8597
2017-10-03,240.5219
2017-10-02,240.1723
2017-09-29,239.6333
2017-09-28,239.3494
2017-09-27,238.9898
2017-09-26,238.3376
2017-09-25,237.8732
2017-09-22,237.1750
2017-09-21,235.8731
2017-09-20,234.3683
2017-09-19,232.6511
2017-09-18,231.1842
2017-09-15,229.2607
2017-09-14,227.7690
2017-09-13,226.7397
2017-09-12,226.1767
2017-09-11,225.7729
2017-09-08,225.2773
2017-09-07,225.0527
2017-09-06,225.2984
2017-09-05,225.9545
2017-09-01,226.2553
2017-08-31,225.9216
2017-08-30,225.6548
2017-08-29,225.1603
2017-08-28,224.5496
2017-08-25,224.5002
2017-08-24,224.7116
2017-08-23,224.3697
2017-08-22,224.0887
2017-08-21,223.3957
2017-08-18,223.4058
2017-08-17,223.3992
2017-08-16,223.4291
2017-08-15,223.0443
2017-08-14,222.2414
2017-08-11,221.6854
2017-08-10,221.4840
2017-08-09,221.6589
2017-08-08,221.5716
2017-08-07,220.6757
2017-08-04,219.4279
2017-08-03,218.4303
2017-08-02,217.0980
2017-08-01,215.5325
2017-07-31,213.3071
2017-07-28,209.9550
2017-07-27,206.1072
2017-07-26,201.4607
2017-07-25,197.3622
2017-07-24,196.7467
2017-07-21,196.0530
2017-07-20,195.2135
2017-07-19,194.5768
2017-07-18,193.6730
2017-07-17,193.1210
2017-07-14,192.2873
2017-07-13,191.3709
2017-07-12,190.7280
2017-07-11,189.8984
2017-07-10,188.9200
2017-07-07,188.2077
2017-07-06,187.6699
2017-07-05,187.1990
2017-07-03,186.5543
2017-06-30,186.4404
2017-06-29,186.4770
2017-06-28,186.5825
2017-06-27,186.2592
2017-06-26,186.0170
2017-06-23,185.4927
2017-06-22,184.3809
2017-06-21,183.6061
2017-06-20,182.7156
2017-06-19,181.8030
2017-06-16,180.5307
2017-06-15,179.5283
2017-06-14,178.5103
2017-06-13,177.9088
2017-06-12,177.4436
2017-06-09,177.1033
2017-06-08,176.6810
2017-06-07,176.1858
2017-06-06,175.9636
2017-06-05,175.9746
2017-06-02,175.5276
2017-06-01,174.7133
2017-05-31,174.3272
2017-05-30,173.7904
2017-05-26,173.2913
2017-05-25,172.7420
2017-05-24,171.9701
2017-05-23,171.4077
2017-05-22,171.0888
2017-05-19,170.6612
2017-05-18,170.7478
2017-05-17,171.5570
2017-05-16,172.2572
2017-05-15,172.2924
2017-05-12,172.4002
2017-05-11,172.3521
2017-05-10,172.1487
2017-05-09,172.0593
2017-05-08,171.4703
2017-05-05,170.9351
2017-05-04,170.4909
2017-05-03,170.3508
2017-05-02,170.1132
2017-05-01,169.8125
2017-04-28,169.6629
2017-04-27,168.9733
2017-04-26,168.4649
2017-04-25,168.1572
2017-04-24,167.4072
2017-04-21,166.7918
2017-04-20,166.3885
2017-04-19,166.1199
2017-04-18,165.9787
2017-04-17,165.9202
2017-04-13,165.6058
2017-04-12,165.9277
2017-04-11,166.2318
2017-04-10,166.0800
2017-04-07,166.1044
2017-04-06,165.8661
2017-04-05,165.8824
2017-04-04,165.9625
2017-04-03,165.7239
2017-03-31,165.8581
2017-03-30,165.9786
2017-03-29,165.8931
2017-03-28,165.8613
2017-03-27,165.8786
2017-03-24,166.1614
2017-03-23,166.5653
2017-03-22,166.7598
2017-03-21,167.0556
2017-03-20,167.6291
2017-03-17,167.6175
2017-03-16,167.4559
2017-03-15,167.6551
2017-03-14,167.7906
2017-03-13,167.9520
2017-03-10,168.0829
2017-03-09,168.3155
2017-03-08,168.2113
2017-03-07,167.8410
2017-03-06,167.3303
2017-03-03,166.9324
2017-03-02,166.1865
2017-03-01,165.1066
2017-02-28,163.5956
2017-02-27,162.5132
2017-02-24,161.3564
2017-02-23,160.3560
2017-02-22,159.2537
2017-02-21,158.2181
2017-02-17,156.9107
2017-02-16,155.9048
2017-02-15,155.0701
2017-02-14,154.3635
2017-02-13,153.6661
2017-02-10,152.9113
2017-02-09,152.3627
2017-02-08,152.0973
2017-02-07,151.8704
2017-02-06,151.3316
2017-02-03,151.1921
2017-02-02,151.3469
2017-02-01,151.5649
2017-01-31,151.4792
2017-01-30,151.4878
2017-01-27,151.0555
2017-01-26,150.0885
2017-01-25,148.6142
2017-01-24,147.1748
2017-01-23,146.8178
2017-01-20,146.9396
2017-01-19,146.7404
2017-01-18,146.6061
2017-01-17,146.5820
2017-01-13,146.6864
2017-01-12,146.5751
2017-01-11,146.5503
2017-01-10,146.2914
2017-01-09,146.0430
2017-01-06,145.8937
2017-01-05,145.5507
2017-01-04,145.2117
2017-01-03,144.8160
2016-12-30,144.6721
2016-12-29,144.7619
2016-12-28,144.8696
2016-12-27,144.9167
2016-12-23,144.6902
2016-12-22,144.3454
2016-12-21,143.9960
2016-12-20,143.5648
2016-12-19,143.2624
2016-12-16,142.9359
2016-12-15,142.8829
2016-12-14,142.9684
2016-12-13,142.9287
2016-12-12,142.4292
2016-12-09,141.7158
2016-12-08,140.9819
2016-12-07,140.3113
2016-12-06,139.7492
2016-12-05,139.4534
2016-12-02,139.1083
2016-12-01,138.6681
2016-11-30,138.1011
2016-11-29,137.7851
2016-11-28,137.1764
2016-11-25,136.8175
2016-11-23,136.3233
2016-11-22,135.7810
2016-11-21,135.1635
2016-11-18,134.9237
2016-11-17,134.7685
2016-11-16,134.7888
2016-11-15,134.5852
2016-11-14,133.9923
2016-11-11,132.8806
2016-11-10,131.8245
2016-11-09,130.7046
2016-11-08,129.8714
2016-11-07,129.4481
2016-11-04,128.9838
2016-11-03,129.1297
2016-11-02,129.2098
2016-11-01,129.1586
2016-10-31,128.7567
2016-10-28,128.2615
2016-10-27,127.5377
2016-10-26,126.5917
2016-10-25,124.9797
2016-10-24,124.3420
2016-10-21,123.8835
2016-10-20,123.6950
2016-10-19,123.4217
2016-10-18,123.0182
2016-10-17,122.7457
2016-10-14,122.6375
2016-10-13,122.6074
2016-10-12,122.5952
2016-10-11,122.6252
2016-10-10,122.5433
2016-10-07,122.0141
2016-10-06,121.7740
2016-10-05,121.3640
2016-10-04,120.8138
2016-10-03,120.6339
2016-09-30,120.3875
2016-09-29,120.2171
2016-09-28,120.1540
2016-09-27,119.8315
2016-09-26,119.6234
2016-09-23,119.5223
2016-09-22,119.1515
2016-09-21,118.6799
2016-09-20,118.3712
2016-09-19,118.5599
2016-09-16,118.8540
2016-09-15,119.3728
2016-09-14,119.7883
2016-09-13,120.3165
2016-09-12,120.7393
2016-09-09,120.9782
2016-09-08,121.5951
2016-09-07,121.4560
2016-09-06,121.3391
2016-09-02,121.1247
2016-09-01,121.2367
2016-08-31,121.6310
2016-08-30,122.2050
2016-08-29,122.6285
2016-08-26,122.7190
2016-08-25,122.9666
2016-08-24,123.1159
2016-08-23,123.2351
2016-08-22,123.2070
2016-08-19,122.9990
2016-08-18,122.8571
2016-08-17,122.5693
2016-08-16,122.2747
2016-08-15,121.8574
2016-08-12,121.4169
2016-08-11,121.1974
2016-08-10,120.9494
2016-08-09,120.7936
2016-08-08,120.7530
2016-08-05,120.7927
2016-08-04,120.9344
2016-08-03,121.2130
2016-08-02,121.4197
2016-08-01,121.7271
2016-07-29,121.7765
2016-07-28,121.7457
2016-07-27,121.8397
2016-07-26,121.3566
2016-07-25,120.9913
2016-07-22,120.9318
2016-07-21,120.7518
2016-07-20,120.5195
2016-07-19,119.9945
2016-07-18,119.3649
2016-07-15,118.8448
2016-07-14,118.4198
2016-07-13,118.0707
2016-07-12,117.9359
2016-07-11,117.6293
2016-07-08,117.0051
2016-07-07,116.6376
2016-07-06,116.7802
2016-07-05,116.9972
2016-07-01,117.2602
2016-06-30,117.0305
2016-06-29,116.7131
2016-06-28,116.9090
2016-06-27,117.7769
2016-06-24,119.0787
2016-06-23,119.8956
2016-06-22,119.4690
2016-06-21,119.3085
2016-06-20,119.1630
2016-06-17,118.7357
2016-06-16,118.8075
2016-06-15,118.9864
2016-06-14,119.0450
2016-06-13,119.0476
2016-06-10,119.1684
2016-06-09,119.0687
2016-06-08,118.5496
2016-06-07,117.9355
2016-06-06,117.4017
2016-06-03,116.7554
2016-06-02,116.8817
2016-06-01,117.1434
2016-05-31,117.5525
2016-05-27,118.1052
2016-05-26,118.1585
2016-05-25,118.2053
2016-05-24,118.3538
2016-05-23,118.8109
2016-05-20,119.3534
2016-05-19,120.0550
2016-05-18,120.7726
2016-05-17,121.0598
2016-05-16,121.0927
2016-05-13,120.8126
2016-05-12,120.8796
2016-05-11,120.4954
2016-05-10,120.3136
2016-05-09,119.9628
2016-05-06,120.0627
2016-05-05,119.9517
2016-05-04,120.0532
2016-05-03,120.4165
2016-05-02,120.5388
2016-04-29,120.3828
2016-04-28,120.0332
2016-04-27,119.6060
2016-04-26,118.6254
2016-04-25,118.1990
2016-04-22,118.1784
2016-04-21,118.0929
2016-04-20,118.0508
2016-04-19,118.0334
2016-04-18,117.5880
2016-04-15,117.1863
2016-04-14,116.8643
2016-04-13,116.5270
2016-04-12,116.0565
2016-04-11,115.8171
2016-04-08,115.8382
2016-04-07,115.8700
2016-04-06,116.0858
2016-04-05,116.1625
2016-04-04,116.4373
2016-04-01,116.9118
2016-03-31,117.3671
2016-03-30,117.9277
2016-03-29,118.2831
2016-03-28,118.2550
2016-03-24,118.1383
2016-03-23,117.8288
2016-03-22,117.3017
2016-03-21,116.2032
2016-03-18,114.7117
2016-03-17,113.2708
2016-03-16,112.1651
2016-03-15,111.4430
2016-03-14,110.8037
2016-03-11,110.0263
2016-03-10,109.4200
2016-03-09,109.0187
