Dates,MOM Values
2003-10-20,3.5523
2003-10-17,3.7497
2003-10-16,3.9071
2003-10-15,4.0690
2003-10-14,3.4906
2003-10-13,3.4571
2003-10-10,2.7407
2003-10-09,3.0398
2003-10-08,3.0107
2003-10-07,2.4450
2003-10-06,2.2598
2003-10-03,2.6141
2003-10-02,1.9244
2003-10-01,2.0130
2003-09-30,1.4713
2003-09-29,0.8724
2003-09-26,0.6937
2003-09-25,0.3727
2003-09-24,0.6399
2003-09-23,0.5139
2003-09-22,-0.0728
2003-09-19,0.8772
2003-09-18,0.7490
2003-09-17,0.4264
2003-09-16,0.6729
2003-09-15,0.7535
2003-09-12,0.7132
2003-09-11,0.8565
2003-09-10,1.0128
2003-09-09,1.5670
2003-09-08,1.8757
2003-09-05,2.0058
2003-09-04,2.4444
2003-09-03,2.8002
2003-09-02,1.6059
2003-08-29,1.4209
2003-08-28,0.9155
2003-08-27,0.1224
2003-08-26,-0.3491
2003-08-25,0.0990
2003-08-22,0.0799
2003-08-21,-0.1884
2003-08-20,0.1569
2003-08-19,0.9128
2003-08-18,-0.7517
2003-08-15,-0.3862
2003-08-14,-0.2703
2003-08-13,0.2997
2003-08-12,0.4427
2003-08-11,1.0557
2003-08-08,1.5665
2003-08-07,1.0557
2003-08-06,1.3690
2003-08-05,0.8377
2003-08-04,2.1250
2003-08-01,2.4655
2003-07-31,2.8537
2003-07-30,2.3497
2003-07-29,1.1102
2003-07-28,1.7776
2003-07-25,2.1726
2003-07-24,1.9202
2003-07-23,2.0711
2003-07-22,2.4769
2003-07-21,2.9772
2003-07-18,3.4958
2003-07-17,3.5357
2003-07-16,4.0377
2003-07-15,3.3945
2003-07-14,5.1935
2003-07-11,5.4870
2003-07-10,4.8283
2003-07-09,5.4534
2003-07-08,5.4186
2003-07-07,5.1342
2003-07-03,4.4960
2003-07-02,4.8761
2003-07-01,5.4646
2003-06-30,5.3279
2003-06-27,5.2666
2003-06-26,4.9490
2003-06-25,4.9829
2003-06-24,5.5724
2003-06-23,5.1253
2003-06-20,5.5900
2003-06-19,5.6508
2003-06-18,5.8485
2003-06-17,6.6759
2003-06-16,6.8191
2003-06-13,6.0159
2003-06-12,6.9655
2003-06-11,7.1402
2003-06-10,5.6936
2003-06-09,4.6327
2003-06-06,5.8650
2003-06-05,4.4045
2003-06-04,4.5462
2003-06-03,2.8408
2003-06-02,2.9283
2003-05-30,1.9616
2003-05-29,1.5525
2003-05-28,2.4752
2003-05-27,3.0624
2003-05-23,3.2592
2003-05-22,2.7884
2003-05-21,2.5367
2003-05-20,2.4221
2003-05-19,2.3008
2003-05-16,3.0035
2003-05-15,2.4337
2003-05-14,1.4966
2003-05-13,1.6523
2003-05-12,1.5304
2003-05-09,0.7788
2003-05-08,0.2032
2003-05-07,0.1287
2003-05-06,-0.2370
2003-05-05,-1.3679
2003-05-02,-0.3724
2003-05-01,-2.0789
2003-04-30,-1.8419
2003-04-29,-1.6185
2003-04-28,-1.4356
2003-04-25,-1.6523
2003-04-24,-1.4966
2003-04-23,-1.4424
2003-04-22,-1.4898
2003-04-21,-2.5530
2003-04-17,-2.7223
2003-04-16,-2.9984
2003-04-15,-2.4707
2003-04-14,-2.8210
2003-04-11,-2.7229
2003-04-10,-2.8351
2003-04-09,-2.5710
2003-04-08,-2.0933
2003-04-07,-2.3289
2003-04-04,-3.5040
2003-04-03,-3.4230
2003-04-02,-3.7661
2003-04-01,-5.0358
2003-03-31,-5.5634
2003-03-28,-4.7850
2003-03-27,-5.0394
2003-03-26,-5.2217
2003-03-25,-4.2618
2003-03-24,-4.5257
2003-03-21,-3.5317
2003-03-20,-3.5866
2003-03-19,-4.0576
2003-03-18,-4.1725
2003-03-17,-4.6002
2003-03-14,-4.9151
2003-03-13,-4.9899
2003-03-12,-4.7415
2003-03-11,-4.8961
2003-03-10,-4.7064
2003-03-07,-4.5840
2003-03-06,-4.3134
2003-03-05,-3.6109
2003-03-04,-2.9752
2003-03-03,-3.0909
2003-02-28,-2.8333
2003-02-27,-2.2191
2003-02-26,-2.7313
2003-02-25,-2.8175
2003-02-24,-2.4258
2003-02-21,-1.7481
2003-02-20,-2.7398
2003-02-19,-1.7595
2003-02-18,-2.5347
2003-02-14,-2.6418
2003-02-13,-2.9877
2003-02-12,-2.8660
2003-02-11,-3.3771
2003-02-10,-2.1767
2003-02-07,-2.2383
2003-02-06,-2.2093
2003-02-05,-1.0775
2003-02-04,-0.3300
2003-02-03,-0.1953
2003-01-31,0.4512
2003-01-30,-0.5657
2003-01-29,0.0673
2003-01-28,0.0202
2003-01-27,-0.5856
2003-01-24,-0.0350
2003-01-23,-0.7754
2003-01-22,-0.2264
2003-01-21,-0.6730
2003-01-17,1.3062
2003-01-16,2.6599
2003-01-15,2.0968
2003-01-14,3.0710
2003-01-13,2.8706
2003-01-10,2.9024
2003-01-09,3.4184
2003-01-08,2.2514
2003-01-07,2.3646
2003-01-06,2.4212
2003-01-03,2.8299
2003-01-02,2.4806
2002-12-31,2.7921
2002-12-30,2.0751
2002-12-27,1.3429
2002-12-26,0.4398
2002-12-24,1.1833
2002-12-23,0.6480
2002-12-20,1.0295
2002-12-19,1.3293
2002-12-18,0.1227
2002-12-17,-0.2396
2002-12-16,0.0554
2002-12-13,-1.8354
2002-12-12,-1.4445
2002-12-11,-2.2064
2002-12-10,-1.1424
2002-12-09,-1.4232
2002-12-06,-1.9889
2002-12-05,-1.5216
2002-12-04,-0.5669
2002-12-03,-0.6529
2002-12-02,-1.4706
2002-11-29,-0.8612
2002-11-27,-1.0453
2002-11-26,-1.6329
2002-11-25,-2.3838
2002-11-22,-0.9351
2002-11-21,-2.5684
2002-11-20,-3.4685
2002-11-19,-3.7578
2002-11-18,-4.1949
2002-11-15,-3.7105
2002-11-14,-3.0211
2002-11-13,-3.5233
2002-11-12,-2.5453
2002-11-11,-3.9118
2002-11-08,-2.6726
2002-11-07,-3.5099
2002-11-06,-2.3109
2002-11-05,-3.5969
2002-11-04,-4.9969
2002-11-01,-5.4255
2002-10-31,-5.2380
2002-10-30,-5.1442
2002-10-29,-5.8944
2002-10-28,-5.7069
2002-10-25,-4.8026
2002-10-24,-4.2869
2002-10-23,-4.2578
2002-10-22,-6.8131
2002-10-21,-6.9991
2002-10-18,-8.2434
2002-10-17,-7.3203
2002-10-16,-5.8452
2002-10-15,-4.2067
2002-10-14,-5.7635
2002-10-11,-5.6539
2002-10-10,-6.6826
2002-10-09,-7.3788
2002-10-08,-6.5806
2002-10-07,-6.3127
2002-10-04,-7.1873
2002-10-03,-4.4799
2002-10-02,-2.8730
2002-10-01,-1.5745
2002-09-30,-3.7538
2002-09-27,-4.2854
2002-09-26,-4.1463
2002-09-25,-3.5298
2002-09-24,-3.0912
2002-09-23,-3.0565
2002-09-20,-3.0131
2002-09-19,-3.4094
2002-09-18,-4.1856
2002-09-17,-5.0938
2002-09-16,-5.0642
2002-09-13,-5.3494
2002-09-12,-5.2800
2002-09-11,-4.8980
2002-09-10,-5.0977
2002-09-09,-4.8505
2002-09-06,-3.5575
2002-09-05,-4.4479
2002-09-04,-3.8120
2002-09-03,-4.8964
2002-08-30,-4.3513
2002-08-29,-3.8577
2002-08-28,-4.0499
2002-08-27,-4.5315
2002-08-26,-3.6452
2002-08-23,-3.4644
2002-08-22,-3.4335
2002-08-21,-3.1697
2002-08-20,-3.2421
2002-08-19,-2.7201
2002-08-16,-2.8566
2002-08-15,-3.2500
2002-08-14,-3.5535
2002-08-13,-3.0868
2002-08-12,-1.4334
2002-08-09,-1.7734
2002-08-08,-1.0001
2002-08-07,-1.2667
2002-08-06,-2.6268
2002-08-05,-3.6935
2002-08-02,-3.0402
2002-08-01,-2.4801
2002-07-31,-2.4068
2002-07-30,-2.5135
2002-07-29,-1.9801
2002-07-26,-1.7001
2002-07-25,-1.5782
2002-07-24,-1.9479
2002-07-23,-3.0763
2002-07-22,-4.1862
2002-07-19,-2.8809
2002-07-18,-1.1241
2002-07-17,-0.1834
2002-07-16,-2.3937
2002-07-15,-3.2931
2002-07-12,-3.4515
2002-07-11,-2.1738
2002-07-10,-1.7762
2002-07-09,1.2453
2002-07-08,1.5729
2002-07-05,1.8409
2002-07-03,0.9544
2002-07-02,1.0427
2002-07-01,1.3417
2002-06-28,0.9775
2002-06-27,-0.2650
2002-06-26,-3.8635
2002-06-25,-3.0661
2002-06-24,-3.7505
2002-06-21,-3.7765
2002-06-20,-3.7479
2002-06-19,-3.5038
2002-06-18,-3.3560
2002-06-17,-2.7378
2002-06-14,-4.2425
2002-06-13,-4.0301
2002-06-12,-3.3824
2002-06-11,-3.4921
2002-06-10,-3.4312
2002-06-07,-2.9269
2002-06-06,-2.4374
2002-06-05,-2.0042
2002-06-04,-2.9093
2002-06-03,-3.7527
2002-05-31,-2.8010
2002-05-30,-2.7984
2002-05-29,-2.9661
2002-05-28,-3.1986
2002-05-24,-2.7195
2002-05-23,-3.2554
2002-05-22,-3.7861
2002-05-21,-4.2246
2002-05-20,-2.7216
2002-05-17,-1.9172
2002-05-16,-3.1138
2002-05-15,-2.3179
2002-05-14,-2.4242
2002-05-13,-2.3644
2002-05-10,-1.5475
2002-05-09,-0.6110
2002-05-08,-0.4915
2002-05-07,-1.1955
2002-05-06,-0.9166
2002-05-03,0.2790
2002-05-02,1.0361
2002-05-01,1.1889
2002-04-30,-0.1993
2002-04-29,-0.7572
2002-04-26,-2.2515
2002-04-25,-0.8302
2002-04-24,-0.3985
2002-04-23,0.5313
2002-04-22,1.3815
2002-04-19,1.1756
2002-04-18,1.9719
2002-04-17,2.9488
2002-04-16,4.9223
2002-04-15,4.5623
2002-04-12,5.7884
2002-04-11,5.8156
2002-04-10,5.8772
2002-04-09,5.4842
2002-04-08,6.0873
2002-04-05,6.0589
2002-04-04,6.2859
2002-04-03,6.4702
2002-04-02,7.2516
2002-04-01,6.6796
2002-03-28,6.0191
2002-03-27,6.1356
2002-03-26,4.8218
2002-03-25,4.0146
2002-03-22,4.4199
2002-03-21,4.9857
2002-03-20,4.1174
2002-03-19,5.2116
2002-03-18,6.0041
2002-03-15,6.6665
2002-03-14,5.9710
2002-03-13,6.8287
2002-03-12,7.8039
2002-03-11,8.2619
2002-03-08,7.3980
2002-03-07,6.6414
2002-03-06,7.8887
2002-03-05,7.2095
2002-03-04,7.9925
2002-03-01,7.2614
2002-02-28,5.6887
2002-02-27,6.0126
2002-02-26,5.6468
2002-02-25,5.3287
2002-02-22,5.3216
2002-02-21,4.6917
2002-02-20,4.2197
2002-02-19,5.2923
2002-02-15,6.4200
2002-02-14,6.5850
2002-02-13,6.6052
2002-02-12,5.4098
2002-02-11,5.9584
2002-02-08,4.2152
2002-02-07,3.5322
2002-02-06,3.6511
2002-02-05,4.1008
2002-02-04,4.0545
2002-02-01,4.2067
2002-01-31,3.9421
2002-01-30,3.8098
2002-01-29,4.0545
2002-01-28,4.9321
2002-01-25,5.0162
2002-01-24,4.5803
2002-01-23,3.0446
2002-01-22,3.3488
2002-01-18,2.5175
2002-01-17,2.2845
2002-01-16,2.5401
2002-01-15,4.1833
2002-01-14,3.8440
2002-01-11,3.8520
2002-01-10,4.1388
2002-01-09,1.5920
2002-01-08,3.0479
2002-01-07,4.5836
2002-01-04,4.3906
2002-01-03,3.4508
2002-01-02,3.1854
2001-12-31,4.0234
2001-12-28,3.6823
2001-12-27,2.4765
2001-12-26,2.3183
2001-12-24,1.7846
2001-12-21,1.7458
2001-12-20,1.6915
2001-12-19,1.1169
2001-12-18,0.5368
2001-12-17,0.6481
2001-12-14,0.8932
2001-12-13,0.3912
2001-12-12,1.7990
2001-12-11,3.1952
2001-12-10,2.3588
2001-12-07,2.0310
2001-12-06,1.9777
2001-12-05,1.1445
2001-12-04,1.8141
2001-12-03,3.3397
2001-11-30,3.6297
2001-11-29,1.7870
2001-11-28,0.7900
2001-11-27,-0.0810
2001-11-26,-4.8644
2001-11-23,-6.1684
2001-11-21,-9.1923
2001-11-20,-10.1786
2001-11-19,-9.6583
2001-11-16,-10.5537
2001-11-15,-10.5891
2001-11-14,-10.8133
2001-11-13,-11.8729
2001-11-12,-13.1629
2001-11-09,-13.4195
2001-11-08,-11.3661
2001-11-07,-11.4583
2001-11-06,-10.8067
2001-11-05,-12.0374
2001-11-02,-12.9325
2001-11-01,-14.4397
2001-10-31,-14.3738
2001-10-30,-14.9306
2001-10-29,-14.8242
2001-10-26,-12.5001
2001-10-25,-13.3501
2001-10-24,-14.6067
2001-10-23,-15.4210
2001-10-22,-16.1365
2001-10-19,-16.8325
2001-10-18,-16.9649
2001-10-17,-16.5301
2001-10-16,-15.2872
2001-10-15,-14.4471
2001-10-12,-14.5180
2001-10-11,-14.3140
2001-10-10,-13.6457
2001-10-09,-12.5626
2001-10-08,-12.8041
2001-10-05,-13.3953
2001-10-04,-13.0539
2001-10-03,-13.4012
2001-10-02,-14.3967
2001-10-01,-14.9451
2001-09-28,-14.0833
2001-09-27,-13.1170
2001-09-26,-12.1397
2001-09-25,-12.9335
2001-09-24,-13.0744
2001-09-21,-15.8158
2001-09-20,-16.6498
2001-09-19,-15.4957
2001-09-18,-15.1666
2001-09-17,-12.9173
2001-09-10,-8.9519
2001-09-07,-8.1217
2001-09-06,-5.2668
2001-09-05,-4.0625
2001-09-04,-4.5231
2001-08-31,-4.1925
2001-08-30,-6.8577
2001-08-29,-7.1788
2001-08-28,-8.5743
2001-08-27,-7.2330
2001-08-24,-6.4051
2001-08-23,-8.6323
2001-08-22,-8.6911
2001-08-21,-8.1341
2001-08-20,-7.2718
2001-08-17,-7.5329
2001-08-16,-7.0844
2001-08-15,-8.0831
2001-08-14,-6.6528
2001-08-13,-5.6096
2001-08-10,-3.9628
2001-08-09,-4.3893
2001-08-08,-4.5402
2001-08-07,-3.8250
2001-08-06,-4.4614
2001-08-03,-4.4549
2001-08-02,-6.0229
2001-08-01,-6.3576
2001-07-31,-6.4428
2001-07-30,-7.4729
2001-07-27,-5.6490
2001-07-26,-5.5637
2001-07-25,-6.6069
2001-07-24,-7.0530
2001-07-23,-6.3641
2001-07-20,-5.3865
2001-07-19,-5.2956
2001-07-18,-4.8494
2001-07-17,-5.2696
2001-07-16,-5.6116
2001-07-13,-5.7494
2001-07-12,-5.7504
2001-07-11,-5.7335
2001-07-10,-4.7890
2001-07-09,-5.2428
2001-07-06,-3.8595
2001-07-05,-3.5504
2001-07-03,-2.3968
2001-07-02,-3.3979
2001-06-29,-3.1964
2001-06-28,-2.5588
2001-06-27,-1.7990
2001-06-26,-1.6889
2001-06-25,-2.2190
2001-06-22,-1.2897
2001-06-21,-1.2557
2001-06-20,2.8792
2001-06-19,3.9143
2001-06-18,5.3919
2001-06-15,6.4051
2001-06-14,5.9655
2001-06-13,6.9635
2001-06-12,6.6563
2001-06-11,5.7054
2001-06-08,6.3861
2001-06-07,6.9507
2001-06-06,7.0889
2001-06-05,9.2301
2001-06-04,9.2940
2001-06-01,7.4076
2001-05-31,5.2707
2001-05-30,4.7082
2001-05-29,6.5086
2001-05-25,4.8396
2001-05-24,4.8101
2001-05-23,3.6663
2001-05-22,4.6971
2001-05-21,2.2050
2001-05-18,2.4728
2001-05-17,3.1868
2001-05-16,3.1375
2001-05-15,3.1765
2001-05-14,4.4593
2001-05-11,4.2748
2001-05-10,2.5668
2001-05-09,0.9619
2001-05-08,1.2237
2001-05-07,2.0155
2001-05-04,2.1071
2001-05-03,2.4867
2001-05-02,1.4069
2001-05-01,2.2511
2001-04-30,1.0797
2001-04-27,0.6675
2001-04-26,0.1701
2001-04-25,0.8311
2001-04-24,2.2642
2001-04-23,1.7210
2001-04-20,2.7811
2001-04-19,2.6616
2001-04-18,2.3171
2001-04-17,2.5637
2001-04-16,2.2228
2001-04-12,1.4217
2001-04-11,2.0519
2001-04-10,2.3077
2001-04-09,-0.6666
2001-04-06,-2.0254
2001-04-05,-0.3014
2001-04-04,-1.7671
2001-04-03,-0.8015
2001-04-02,-0.3309
2001-03-30,-0.9820
2001-03-29,-1.7188
2001-03-28,-3.8085
2001-03-27,-3.4362
2001-03-26,-2.3005
2001-03-23,-4.7128
2001-03-22,-4.4276
2001-03-21,-3.2562
2001-03-20,-2.3405
2001-03-19,-3.1411
2001-03-16,-5.6443
2001-03-15,-3.7412
2001-03-14,-5.0946
2001-03-13,-3.0605
2001-03-12,-1.8787
2001-03-09,1.7576
2001-03-08,0.9797
2001-03-07,-0.2220
2001-03-06,-1.7526
2001-03-05,-2.7969
2001-03-02,-5.3646
2001-03-01,-3.2972
2001-02-28,-3.1748
2001-02-27,-2.6043
2001-02-26,-4.0350
2001-02-23,-4.2982
2001-02-22,-5.5319
2001-02-21,-4.1965
2001-02-20,-3.4886
2001-02-16,-5.7236
2001-02-15,-2.9243
2001-02-14,-3.2888
2001-02-13,-5.3242
2001-02-12,-6.9781
2001-02-09,-6.5182
2001-02-08,-6.3287
2001-02-07,-5.2653
2001-02-06,-5.4806
2001-02-05,-6.9812
2001-02-02,-5.6829
2001-02-01,-5.7807
2001-01-31,-4.7694
2001-01-30,-4.8347
2001-01-29,-5.1674
2001-01-26,-3.0991
2001-01-25,-2.7729
2001-01-24,-5.3827
2001-01-23,-4.8934
2001-01-22,-5.9046
2001-01-19,-6.6733
2001-01-18,-5.5707
2001-01-17,-4.7224
2001-01-16,-3.0069
2001-01-12,-4.5895
2001-01-11,-3.5369
2001-01-10,-2.1094
2001-01-09,-2.5997
2001-01-08,-2.2350
2001-01-05,-1.3825
2001-01-04,-0.0772
2001-01-03,1.7544
2001-01-02,2.4047
2000-12-29,3.5106
2000-12-28,3.3080
2000-12-27,2.6094
2000-12-26,2.8553
2000-12-22,4.8481
2000-12-21,2.9813
2000-12-20,3.6329
2000-12-19,4.6114
2000-12-18,4.9789
2000-12-15,2.5780
2000-12-14,4.0787
2000-12-13,5.3036
2000-12-12,7.0567
2000-12-11,2.6220
2000-12-08,3.6398
2000-12-07,1.5585
2000-12-06,0.9539
2000-12-05,3.3910
2000-12-04,0.9438
2000-12-01,3.8749
2000-11-30,6.6073
2000-11-29,8.6854
2000-11-28,6.9697
2000-11-27,6.9305
2000-11-24,4.8513
2000-11-22,3.7958
2000-11-21,6.3658
2000-11-20,4.6037
2000-11-17,4.8118
2000-11-16,4.8515
2000-11-15,3.8327
2000-11-14,5.9107
2000-11-13,5.3355
2000-11-10,6.5084
2000-11-09,8.6795
2000-11-08,8.3530
2000-11-07,7.7735
2000-11-06,7.7670
2000-11-03,8.0926
2000-11-02,10.1368
2000-11-01,10.7033
2000-10-31,13.0601
2000-10-30,12.3700
2000-10-27,11.6343
2000-10-26,10.9832
2000-10-25,9.9676
2000-10-24,7.4871
2000-10-23,7.5652
2000-10-20,7.2397
2000-10-19,6.9597
2000-10-18,8.0287
2000-10-17,7.5414
2000-10-16,7.3785
2000-10-13,6.4410
2000-10-12,4.1640
2000-10-11,7.5797
2000-10-10,7.0917
2000-10-09,7.0136
2000-10-06,8.3927
2000-10-05,8.5941
2000-10-04,8.2307
2000-10-03,7.7414
2000-10-02,7.6608
2000-09-29,12.0930
2000-09-28,12.2099
2000-09-27,12.7358
2000-09-26,14.4654
2000-09-25,12.7410
2000-09-22,12.4157
2000-09-21,10.5784
2000-09-20,9.6873
2000-09-19,9.0338
2000-09-18,8.6706
2000-09-15,9.1184
2000-09-14,10.2183
2000-09-13,11.6355
2000-09-12,11.2711
2000-09-11,11.5950
2000-09-08,11.5291
2000-09-07,12.1206
2000-09-06,11.8336
2000-09-05,10.2062
2000-09-01,10.3672
2000-08-31,9.0798
2000-08-30,8.6622
2000-08-29,8.7397
2000-08-28,9.1894
2000-08-25,9.0288
2000-08-24,9.7224
2000-08-23,7.7237
2000-08-22,7.3513
2000-08-21,5.6476
2000-08-18,4.9556
2000-08-17,4.8391
2000-08-16,4.1840
2000-08-15,5.4843
2000-08-14,6.3390
2000-08-11,6.1835
2000-08-10,6.4677
2000-08-09,5.4074
2000-08-08,6.6927
2000-08-07,6.9329
2000-08-04,6.5694
2000-08-03,7.7054
2000-08-02,8.6466
2000-08-01,7.6275
2000-07-31,7.2575
2000-07-28,7.4197
2000-07-27,7.0562
2000-07-26,7.0173
2000-07-25,7.4262
2000-07-24,7.0238
2000-07-21,6.4460
2000-07-20,5.1249
2000-07-19,5.0469
2000-07-18,3.7517
2000-07-17,3.8458
2000-07-14,4.7200
2000-07-13,4.3905
2000-07-12,3.2248
2000-07-11,3.0965
2000-07-10,2.1685
2000-07-07,2.5713
2000-07-06,2.6923
2000-07-05,3.2933
2000-07-03,1.1565
2000-06-30,3.0516
2000-06-29,4.1035
2000-06-28,3.4817
2000-06-27,3.0859
2000-06-26,1.8760
2000-06-23,1.5530
2000-06-22,2.1973
2000-06-21,3.1695
2000-06-20,2.4375
2000-06-19,1.9517
2000-06-16,2.1593
2000-06-15,2.0845
2000-06-14,1.1429
2000-06-13,0.7420
2000-06-12,-0.2297
2000-06-09,0.9434
2000-06-08,0.2166
2000-06-07,1.0194
2000-06-06,2.6071
2000-06-05,2.5595
2000-06-02,2.4454
2000-06-01,2.4851
2000-05-31,1.4281
2000-05-30,1.1060
2000-05-26,1.7882
2000-05-25,2.3576
2000-05-24,3.8592
2000-05-23,3.0013
2000-05-22,2.7929
2000-05-19,2.1536
2000-05-18,2.8408
2000-05-17,1.7926
2000-05-16,1.5468
2000-05-15,0.8997
2000-05-12,0.8997
2000-05-11,0.7383
2000-05-10,0.0517
2000-05-09,0.8472
2000-05-08,0.2845
2000-05-05,1.9013
2000-05-04,0.6855
2000-05-03,-1.0153
2000-05-02,1.2546
2000-05-01,1.0088
2000-04-28,1.5779
2000-04-27,0.8472
2000-04-26,1.0929
2000-04-25,-0.5691
2000-04-24,-1.2093
2000-04-20,0.6855
2000-04-19,-2.3303
2000-04-18,-4.4689
2000-04-17,-5.5180
2000-04-14,-5.1119
2000-04-13,-4.8310
2000-04-12,-3.8566
2000-04-11,-5.5944
2000-04-10,-6.0856
2000-04-07,-5.9553
2000-04-06,-6.3989
2000-04-05,-6.1220
2000-04-04,-4.4243
2000-04-03,-5.3912
2000-03-31,-5.5122
2000-03-30,-5.7101
2000-03-29,-4.5004
2000-03-28,-3.7784
2000-03-27,-3.2971
2000-03-24,-4.4660
2000-03-23,-4.9900
2000-03-22,-4.7103
2000-03-21,-4.9094
2000-03-20,-3.8193
2000-03-17,-3.0953
2000-03-16,-2.8173
2000-03-15,-3.3410
2000-03-14,-5.3234
2000-03-13,-5.4791
2000-03-10,-5.4796
2000-03-09,-4.7934
2000-03-08,-5.1165
2000-03-07,-4.0694
2000-03-06,-2.6573
2000-03-03,-1.6889
2000-03-02,-1.5085
2000-03-01,-1.2048
2000-02-29,-1.6866
2000-02-28,-1.0421
2000-02-25,-0.3572
2000-02-24,-0.9658
2000-02-23,-1.2029
2000-02-22,0.7794
2000-02-18,-0.7222
2000-02-17,-0.1968
2000-02-16,-0.7580
2000-02-15,-1.1224
2000-02-14,-1.1230
2000-02-11,-0.9516
2000-02-10,-0.4751
2000-02-09,-1.1212
2000-02-08,-0.0387
2000-02-07,0.4833
2000-02-04,1.4499
2000-02-03,1.0052
2000-02-02,0.6057
2000-02-01,0.4833
2000-01-31,1.2501
2000-01-28,2.0942
2000-01-27,3.1768
2000-01-26,3.1446
2000-01-25,2.9384
2000-01-24,1.6496
2000-01-21,2.7386
2000-01-20,1.5844
2000-01-19,2.2355
2000-01-18,1.1380
2000-01-14,0.5771
2000-01-13,-0.5503
2000-01-12,-0.9148
